ID,LATITUDE,LONGITUDE,Mun/UF,MUNICIPIO,UF,Valor
4366,-27.7,-49.33,ALFREDO WAGNER - SC,ALFREDO WAGNER,SC,56237.0952754185
4367,-27.45,-51.87,ALTO BELA VISTA - SC,ALTO BELA VISTA,SC,14283.9229622939
4368,-26.53,-53.33,ANCHIETA - SC,ANCHIETA,SC,50240.0620868742
4369,-27.56,-48.98,ANGELINA - SC,ANGELINA,SC,36404.2811496186
4370,-27.68,-51.13,ANITA GARIBALDI - SC,ANITA GARIBALDI,SC,60204.3234784178
4371,-27.9,-49.12,ANITAPOLIS - SC,ANITAPOLIS,SC,22618.6951859469
4372,-27.51,-48.76,ANTONIO CARLOS - SC,ANTONIO CARLOS,SC,40190.9401598893
4373,-27.03,-49.39,APIUNA - SC,APIUNA,SC,50704.9793004221
4374,-27.16,-52.14,ARABUTA - SC,ARABUTA,SC,26756.0444860943
4375,-26.37,-48.72,ARAQUARI - SC,ARAQUARI,SC,115262.952425391
4376,-28.93,-49.48,ARARANGUA - SC,ARARANGUA,SC,304454.045043312
4377,-28.26,-49.01,ARMAZEM - SC,ARMAZEM,SC,44862.4835346881
4378,-26.93,-51.33,ARROIO TRINTA - SC,ARROIO TRINTA,SC,23402.5852269331
4379,-27.07,-52.45,ARVOREDO - SC,ARVOREDO,SC,16900.4228452741
4380,-26.95,-49.37,ASCURRA - SC,ASCURRA,SC,46923.7152535466
4381,-27.42,-49.78,ATALANTA - SC,ATALANTA,SC,22347.7391388526
4382,-27.31,-49.63,AURORA - SC,AURORA,SC,41460.8668055729
4383,-28.98,-49.41,BALNEARIO ARROIO DO SILVA - SC,BALNEARIO ARROIO DO SILVA,SC,32309.1382891318
4384,-26.45,-48.61,BALNEARIO BARRA DO SUL - SC,BALNEARIO BARRA DO SUL,SC,26224.2982042789
4385,-26.99,-48.63,BALNEARIO CAMBORIU - SC,BALNEARIO CAMBORIU,SC,350602.758764823
4386,-29.15,-49.57,BALNEARIO GAIVOTA - SC,BALNEARIO GAIVOTA,SC,27957.2883599468
4387,-26.76,-53.63,BANDEIRANTE - SC,BANDEIRANTE,SC,23786.5816811422
4388,-26.65,-53.44,BARRA BONITA - SC,BARRA BONITA,SC,15049.0124917231
4389,-26.63,-48.68,BARRA VELHA - SC,BARRA VELHA,SC,89650.7079502667
4390,-26.27,-50.46,BELA VISTA DO TOLDO - SC,BELA VISTA DO TOLDO,SC,38718.6428395003
4391,-26.84,-53.57,BELMONTE - SC,BELMONTE,SC,17935.9043186865
4392,-26.78,-49.36,BENEDITO NOVO - SC,BENEDITO NOVO,SC,59635.0803596942
4393,-27.49,-48.65,BIGUACU - SC,BIGUACU,SC,271800.228715338
4394,-26.91,-49.06,BLUMENAU - SC,BLUMENAU,SC,1566887.08605303
4395,-27.74,-49.94,BOCAINA DO SUL - SC,BOCAINA DO SUL,SC,19636.6807307514
4396,-28.33,-49.62,BOM JARDIM DA SERRA - SC,BOM JARDIM DA SERRA,SC,27347.7345655069
4397,-26.73,-52.39,BOM JESUS - SC,BOM JESUS,SC,14008.102955537
4398,-26.69,-53.09,BOM JESUS DO OESTE - SC,BOM JESUS DO OESTE,SC,14848.3453800141
4399,-27.79,-49.48,BOM RETIRO - SC,BOM RETIRO,SC,54490.9146636361
4400,-27.13,-48.51,BOMBINHAS - SC,BOMBINHAS,SC,39302.345810918
4401,-27.19,-49.07,BOTUVERA - SC,BOTUVERA,SC,26447.5600111033
4402,-28.27,-49.16,BRACO DO NORTE - SC,BRACO DO NORTE,SC,131830.320433316
4403,-27.35,-49.88,BRACO DO TROMBUDO - SC,BRACO DO TROMBUDO,SC,20475.86556664
4404,-27.3,-50.86,BRUNOPOLIS - SC,BRUNOPOLIS,SC,20907.7758186574
4405,-27.09,-48.91,BRUSQUE - SC,BRUSQUE,SC,463585.172958217
4406,-26.77,-51.01,CACADOR - SC,CACADOR,SC,400186.808009666
4407,-27.07,-53.24,CAIBI - SC,CAIBI,SC,44323.8497856412
4408,-26.6,-51.09,CALMON - SC,CALMON,SC,15297.5518434668
4409,-27.02,-48.65,CAMBORIU - SC,CAMBORIU,SC,232761.839579591
4410,-26.19,-49.26,CAMPO ALEGRE - SC,CAMPO ALEGRE,SC,65219.074068361
4411,-27.89,-50.76,CAMPO BELO DO SUL - SC,CAMPO BELO DO SUL,SC,56666.335754868
4412,-26.39,-53.07,CAMPO ERE - SC,CAMPO ERE,SC,71148.0899559372
4413,-27.4,-51.22,CAMPOS NOVOS - SC,CAMPOS NOVOS,SC,195148.587101586
4414,-27.26,-48.76,CANELINHA - SC,CANELINHA,SC,55598.9557397523
4415,-26.17,-50.39,CANOINHAS - SC,CANOINHAS,SC,342383.86130163
4416,-27.93,-50.51,CAPAO ALTO - SC,CAPAO ALTO,SC,19612.4087206483
4417,-27.34,-51.61,CAPINZAL - SC,CAPINZAL,SC,94160.2600277688
4418,-28.44,-48.95,CAPIVARI DE BAIXO - SC,CAPIVARI DE BAIXO,SC,116463.582215729
4419,-27.07,-51.66,CATANDUVAS - SC,CATANDUVAS,SC,46763.3496975436
4420,-27.16,-52.87,CAXAMBU DO SUL - SC,CAXAMBU DO SUL,SC,38261.3842668211
4421,-27.63,-51.33,CELSO RAMOS - SC,CELSO RAMOS,SC,20589.6842979502
4422,-27.79,-50.87,CERRO NEGRO - SC,CERRO NEGRO,SC,28732.6941833135
4423,-27.59,-49.55,CHAPADAO DO LAGEADO - SC,CHAPADAO DO LAGEADO,SC,16105.2190940974
4424,-27.09,-52.61,CHAPECO - SC,CHAPECO,SC,811251.635940312
4425,-28.6,-49.32,COCAL DO SUL - SC,COCAL DO SUL,SC,84936.9793689176
4426,-27.23,-52.02,CONCORDIA - SC,CONCORDIA,SC,348310.930064808
4427,-26.98,-52.6,CORDILHEIRA ALTA - SC,CORDILHEIRA ALTA,SC,18513.2967130256
4428,-26.9,-52.7,CORONEL FREITAS - SC,CORONEL FREITAS,SC,65429.1540075165
4429,-26.51,-52.66,CORONEL MARTINS - SC,CORONEL MARTINS,SC,20154.8109558675
4430,-27.58,-50.36,CORREIA PINTO - SC,CORREIA PINTO,SC,90894.54828418
4431,-26.42,-49.24,CORUPA - SC,CORUPA,SC,68383.6564834296
4432,-28.67,-49.37,CRICIUMA - SC,CRICIUMA,SC,1079198.71862219
4433,-26.89,-53.16,CUNHA PORA - SC,CUNHA PORA,SC,66096.486481071
4434,-26.96,-53.09,CUNHATAI - SC,CUNHATAI,SC,11659.7637760372
4435,-27.28,-50.58,CURITIBANOS - SC,CURITIBANOS,SC,216627.63758809
4436,-26.82,-53.5,DESCANSO - SC,DESCANSO,SC,64889.270814908
4437,-26.25,-53.64,DIONISIO CERQUEIRA - SC,DIONISIO CERQUEIRA,SC,86310.9816820095
4438,-26.98,-49.72,DONA EMMA - SC,DONA EMMA,SC,24170.2881037959
4439,-26.71,-49.48,DOUTOR PEDRINHO - SC,DOUTOR PEDRINHO,SC,19242.3840426848
4440,-26.72,-52.56,ENTRE RIOS - SC,ENTRE RIOS,SC,18611.7414112275
4441,-28.98,-49.64,ERMO - SC,ERMO,SC,13411.3674452588
4442,-27.27,-51.44,ERVAL VELHO - SC,ERVAL VELHO,SC,30375.8349162581
4443,-26.85,-52.26,FAXINAL DOS GUEDES - SC,FAXINAL DOS GUEDES,SC,68052.9971088013
4444,-26.77,-53.34,FLOR DO SERTAO - SC,FLOR DO SERTAO,SC,11368.0887688092
4445,-27.59,-48.54,FLORIANOPOLIS - SC,FLORIANOPOLIS,SC,1782605.1813707
4446,-26.64,-52.79,FORMOSA DO SUL - SC,FORMOSA DO SUL,SC,18977.5260569765
4447,-28.74,-49.47,FORQUILHINHA - SC,FORQUILHINHA,SC,99072.3997611649
4448,-27.02,-50.92,FRAIBURGO - SC,FRAIBURGO,SC,184298.137699685
4449,-27.17,-50.8,FREI ROGERIO - SC,FREI ROGERIO,SC,16843.5207717335
4450,-26.45,-52.68,GALVAO - SC,GALVAO,SC,27599.8084221178
4451,-28.02,-48.61,GAROPABA - SC,GAROPABA,SC,70398.463103252
4452,-26.02,-48.85,GARUVA - SC,GARUVA,SC,68423.352886232
4453,-26.93,-48.95,GASPAR - SC,GASPAR,SC,245387.206432576
4454,-27.31,-48.55,GOVERNADOR CELSO RAMOS - SC,GOVERNADOR CELSO RAMOS,SC,75003.6213897351
4455,-28.18,-49.21,GRAO PARA - SC,GRAO PARA,SC,38534.7369859738
4456,-28.33,-49.03,GRAVATAL - SC,GRAVATAL,SC,56368.7261870627
4457,-27.08,-48.98,GUABIRUBA - SC,GUABIRUBA,SC,69705.8087473598
4458,-26.59,-53.51,GUARACIABA - SC,GUARACIABA,SC,77218.8923800261
4459,-26.47,-49,GUARAMIRIM - SC,GUARAMIRIM,SC,130445.838183198
4460,-26.38,-53.52,GUARUJA DO SUL - SC,GUARUJA DO SUL,SC,31766.3306849229
4461,-27.13,-52.78,GUATAMBU - SC,GUATAMBU,SC,27818.2523453266
4462,-27.19,-51.49,HERVAL D'OESTE - SC,HERVAL D'OESTE,SC,128416.645192607
4463,-27.18,-51.23,IBIAM - SC,IBIAM,SC,11539.7004907506
4464,-27.09,-51.36,IBICARE - SC,IBICARE,SC,25678.9523999206
4465,-27.05,-49.51,IBIRAMA - SC,IBIRAMA,SC,87423.3478565825
4466,-28.71,-49.3,ICARA - SC,ICARA,SC,268373.872235639
4467,-26.9,-48.82,ILHOTA - SC,ILHOTA,SC,62531.1954524677
4468,-28.34,-48.82,IMARUI - SC,IMARUI,SC,92416.1284951527
4469,-28.24,-48.67,IMBITUBA - SC,IMBITUBA,SC,219641.850993773
4470,-27.49,-49.42,IMBUIA - SC,IMBUIA,SC,35515.1417557105
4471,-26.89,-49.23,INDAIAL - SC,INDAIAL,SC,215887.86308321
4472,-27,-51.24,IOMERE - SC,IOMERE,SC,17472.1320531952
4473,-27.4,-51.77,IPIRA - SC,IPIRA,SC,30476.0448359522
4474,-26.98,-53.53,IPORA DO OESTE - SC,IPORA DO OESTE,SC,49894.2758584416
4475,-26.63,-52.45,IPUACU - SC,IPUACU,SC,36070.9052545907
4476,-27.07,-52.13,IPUMIRIM - SC,IPUMIRIM,SC,42725.7698744855
4477,-26.82,-53.27,IRACEMINHA - SC,IRACEMINHA,SC,34962.9846351324
4478,-27.02,-51.9,IRANI - SC,IRANI,SC,55563.1135802959
4479,-26.65,-52.89,IRATI - SC,IRATI,SC,17414.3412069942
4480,-26.23,-50.8,IRINEOPOLIS - SC,IRINEOPOLIS,SC,60317.2825087246
4481,-27.29,-52.32,ITA - SC,ITA,SC,41809.4352636965
4482,-26.33,-49.9,ITAIOPOLIS - SC,ITAIOPOLIS,SC,111862.295531595
4483,-26.9,-48.66,ITAJAI - SC,ITAJAI,SC,813227.678056942
4484,-27.09,-48.61,ITAPEMA - SC,ITAPEMA,SC,110782.3437577
4485,-27.16,-53.71,ITAPIRANGA - SC,ITAPIRANGA,SC,90486.157714598
4486,-26.11,-48.61,ITAPOA - SC,ITAPOA,SC,35909.6925459939
4487,-27.41,-49.6,ITUPORANGA - SC,ITUPORANGA,SC,122727.398222833
4488,-27.17,-51.73,JABORA - SC,JABORA,SC,26322.8578671947
4489,-28.99,-49.76,JACINTO MACHADO - SC,JACINTO MACHADO,SC,73004.4346646219
4490,-28.61,-49.02,JAGUARUNA - SC,JAGUARUNA,SC,87856.9856197471
4491,-26.48,-49.06,JARAGUA DO SUL - SC,JARAGUA DO SUL,SC,647209.730624759
4492,-26.72,-52.86,JARDINOPOLIS - SC,JARDINOPOLIS,SC,13204.2979550034
4493,-27.17,-51.5,JOACABA - SC,JOACABA,SC,142479.66523029
4494,-26.3,-48.84,JOINVILLE - SC,JOINVILLE,SC,397951
4495,-26.95,-49.62,JOSE BOITEUX - SC,JOSE BOITEUX,SC,29984.7493000419
4496,-26.39,-52.72,JUPIA - SC,JUPIA,SC,15141.4435948389
4497,-27.26,-51.55,LACERDOPOLIS - SC,LACERDOPOLIS,SC,13184.3897646669
4498,-27.81,-50.32,LAGES - SC,LAGES,SC,868267.609341143
4499,-28.48,-48.78,LAGUNA - SC,LAGUNA,SC,269561.85120674
4500,-26.85,-52.56,LAJEADO GRANDE - SC,LAJEADO GRANDE,SC,9350.8699620784
4501,-27.21,-49.73,LAURENTINO - SC,LAURENTINO,SC,28692.7942156371
4502,-28.39,-49.39,LAURO MULLER - SC,LAURO MULLER,SC,82539.4728847495
4503,-26.92,-50.69,LEBON REGIS - SC,LEBON REGIS,SC,78699.9836868085
4504,-27.5,-49.28,LEOBERTO LEAL - SC,LEOBERTO LEAL,SC,25726.2852173916
4505,-27.05,-52.06,LINDOIA DO SUL - SC,LINDOIA DO SUL,SC,34023.9387347958
4506,-27.16,-49.54,LONTRAS - SC,LONTRAS,SC,54274.9611834315
4507,-26.72,-48.93,LUIZ ALVES - SC,LUIZ ALVES,SC,45856.7832218472
4508,-27.13,-51.46,LUZERNA - SC,LUZERNA,SC,36693.8441603704
4509,-26.85,-51.37,MACIEIRA - SC,MACIEIRA,SC,11521.3391042783
4510,-26.11,-49.8,MAFRA - SC,MAFRA,SC,316257.22470191
4511,-27.41,-48.95,MAJOR GERCINO - SC,MAJOR GERCINO,SC,24720.1626792207
4512,-26.36,-50.32,MAJOR VIEIRA - SC,MAJOR VIEIRA,SC,44656.8383123696
4513,-28.84,-49.45,MARACAJA - SC,MARACAJA,SC,34122.8318237987
4514,-26.76,-53.17,MARAVILHA - SC,MARAVILHA,SC,115198.832474834
4515,-26.8,-52.62,MAREMA - SC,MAREMA,SC,18196.0641558804
4516,-26.61,-49,MASSARANDUBA - SC,MASSARANDUBA,SC,72218.8500055697
4517,-26.47,-51.14,MATOS COSTA - SC,MATOS COSTA,SC,20738.3918851823
4518,-28.82,-49.63,MELEIRO - SC,MELEIRO,SC,43099.0215056339
4519,-27.19,-50.07,MIRIM DOCE - SC,MIRIM DOCE,SC,17123.3668663663
4520,-26.77,-53.05,MODELO - SC,MODELO,SC,27171.7514682768
4521,-27.1,-53.4,MONDAI - SC,MONDAI,SC,64218.9402440143
4522,-27.22,-50.98,MONTE CARLO - SC,MONTE CARLO,SC,47974.2159966605
4523,-26.46,-50.23,MONTE CASTELO - SC,MONTE CASTELO,SC,52476.6902063267
4524,-28.65,-49.21,MORRO DA FUMACA - SC,MORRO DA FUMACA,SC,82980.6111721337
4525,-28.8,-49.72,MORRO GRANDE - SC,MORRO GRANDE,SC,17544.7593237304
4526,-26.89,-48.65,NAVEGANTES - SC,NAVEGANTES,SC,201671.586533563
4527,-26.9,-52.9,NOVA ERECHIM - SC,NOVA ERECHIM,SC,20641.5006172895
4528,-26.94,-52.81,NOVA ITABERABA - SC,NOVA ITABERABA,SC,30130.5257697236
4529,-27.28,-48.93,NOVA TRENTO - SC,NOVA TRENTO,SC,56611.5924777473
4530,-28.63,-49.49,NOVA VENEZA - SC,NOVA VENEZA,SC,64568.7812718458
4531,-26.44,-52.83,NOVO HORIZONTE - SC,NOVO HORIZONTE,SC,22477.7033631538
4532,-28.35,-49.29,ORLEANS - SC,ORLEANS,SC,134835.897843864
4533,-27.48,-50.12,OTACILIO COSTA - SC,OTACILIO COSTA,SC,85235.4180610137
4534,-27.34,-51.61,OURO - SC,OURO,SC,44806.2716669159
4535,-26.69,-52.31,OURO VERDE - SC,OURO VERDE,SC,16415.1087494829
4536,-27.25,-52.49,PAIAL - SC,PAIAL,SC,13250.2096729895
4537,-27.92,-50.1,PAINEL - SC,PAINEL,SC,13624.5516293445
4538,-27.64,-48.66,PALHOCA - SC,PALHOCA,SC,503392.502099254
4539,-26.34,-53.27,PALMA SOLA - SC,PALMA SOLA,SC,54956.2369360879
4540,-27.58,-50.15,PALMEIRA - SC,PALMEIRA,SC,12564.2920444843
4541,-27.06,-53.16,PALMITOS - SC,PALMITOS,SC,107537.310508162
4542,-26.37,-50.14,PAPANDUVA - SC,PAPANDUVA,SC,106609.631512174
4543,-26.61,-53.67,PARAISO - SC,PARAISO,SC,35372.9131685187
4544,-29.31,-49.72,PASSO DE TORRES - SC,PASSO DE TORRES,SC,24933.0258491924
4545,-26.78,-52.05,PASSOS MAIA - SC,PASSOS MAIA,SC,29063.1465976677
4546,-27.96,-48.68,PAULO LOPES - SC,PAULO LOPES,SC,34050.5125096552
4547,-28.43,-49.18,PEDRAS GRANDES - SC,PEDRAS GRANDES,SC,30396.0611030888
4548,-26.76,-48.64,PENHA - SC,PENHA,SC,97953.7242139347
4549,-27.37,-51.9,PERITIBA - SC,PERITIBA,SC,20611.8683433364
4550,-27.53,-49.69,PETROLANDIA - SC,PETROLANDIA,SC,46268.0969821472
4551,-26.76,-48.67,PICARRAS - SC,PICARRAS,SC,63312.2934990267
4552,-26.84,-52.99,PINHALZINHO - SC,PINHALZINHO,SC,72440.7848592631
4553,-27.05,-51.23,PINHEIRO PRETO - SC,PINHEIRO PRETO,SC,18235.6274949905
4554,-27.42,-51.77,PIRATUBA - SC,PIRATUBA,SC,27048.1041679709
4555,-27.07,-52.86,PLANALTO ALEGRE - SC,PLANALTO ALEGRE,SC,17788.6008247441
4556,-26.74,-49.17,POMERODE - SC,POMERODE,SC,135886.540411026
4557,-27.48,-50.38,PONTE ALTA - SC,PONTE ALTA,SC,31341.8132710441
4558,-27.15,-50.46,PONTE ALTA DO NORTE - SC,PONTE ALTA DO NORTE,SC,19029.7263466411
4559,-26.87,-52.01,PONTE SERRADA - SC,PONTE SERRADA,SC,72292.4675494064
4560,-27.15,-48.55,PORTO BELO - SC,PORTO BELO,SC,48732.3976758555
4561,-26.23,-51.07,PORTO UNIAO - SC,PORTO UNIAO,SC,186904.651691637
4562,-27.25,-49.93,POUSO REDONDO - SC,POUSO REDONDO,SC,77361.9218235229
4563,-29.19,-49.95,PRAIA GRANDE - SC,PRAIA GRANDE,SC,47908.8894530785
4564,-27.22,-51.8,PRESIDENTE CASTELO BRANCO - SC,PRESIDENTE CASTELO BRANCO,SC,11611.3687408225
4565,-27.05,-49.62,PRESIDENTE GETULIO - SC,PRESIDENTE GETULIO,SC,74083.2002353479
4566,-27.27,-49.39,PRESIDENTE NEREU - SC,PRESIDENTE NEREU,SC,17034.3099853017
4567,-26.44,-53.59,PRINCESA - SC,PRINCESA,SC,16342.8098736357
4568,-26.72,-52.72,QUILOMBO - SC,QUILOMBO,SC,65095.589669963
4569,-27.67,-49.02,RANCHO QUEIMADO - SC,RANCHO QUEIMADO,SC,15994.463139473
4570,-26.89,-51.07,RIO DAS ANTAS - SC,RIO DAS ANTAS,SC,35148.7128023689
4571,-26.94,-50.14,RIO DO CAMPO - SC,RIO DO CAMPO,SC,44665.46616134
4572,-27.19,-49.79,RIO DO OESTE - SC,RIO DO OESTE,SC,42419.8032154663
4573,-27.21,-49.64,RIO DO SUL - SC,RIO DO SUL,SC,324365.248044813
4574,-26.73,-49.27,RIO DOS CEDROS - SC,RIO DOS CEDROS,SC,59112.8545137447
4575,-28.13,-49.1,RIO FORTUNA - SC,RIO FORTUNA,SC,27837.1978003412
4576,-26.25,-49.51,RIO NEGRINHO - SC,RIO NEGRINHO,SC,198617.894717907
4577,-27.86,-49.77,RIO RUFINO - SC,RIO RUFINO,SC,15846.1381224046
4578,-27.06,-53.32,RIQUEZA - SC,RIQUEZA,SC,34145.7358878453
4579,-26.92,-49.36,RODEIO - SC,RODEIO,SC,62851.9355872129
4580,-26.67,-53.31,ROMELANDIA - SC,ROMELANDIA,SC,48467.4338044365
4581,-26.98,-50,SALETE - SC,SALETE,SC,46542.4535657232
4582,-26.6,-53.05,SALTINHO - SC,SALTINHO,SC,33384.0756491028
4583,-26.9,-51.4,SALTO VELOSO - SC,SALTO VELOSO,SC,25361.644973505
4584,-28.63,-49.12,SANGAO - SC,SANGAO,SC,43106.6432197482
4585,-26.96,-50.42,SANTA CECILIA - SC,SANTA CECILIA,SC,88651.6211340955
4586,-26.93,-53.61,SANTA HELENA - SC,SANTA HELENA,SC,16693.8040661903
4587,-28.03,-49.12,SANTA ROSA DE LIMA - SC,SANTA ROSA DE LIMA,SC,11692.1551961155
4588,-29.13,-49.7,SANTA ROSA DO SUL - SC,SANTA ROSA DO SUL,SC,50310.6143892711
4589,-26.77,-50,SANTA TEREZINHA - SC,SANTA TEREZINHA,SC,52965.8670458578
4590,-26.61,-53.2,SANTA TEREZINHA DO PROGRESSO - SC,SANTA TEREZINHA DO PROGRESSO,SC,21744.5099973767
4591,-26.63,-52.68,SANTIAGO DO SUL - SC,SANTIAGO DO SUL,SC,11561.8898980211
4592,-27.68,-48.77,SANTO AMARO DA IMPERATRIZ - SC,SANTO AMARO DA IMPERATRIZ,SC,101695.13535802
4593,-26.25,-49.37,SAO BENTO DO SUL - SC,SAO BENTO DO SUL,SC,355567.706897325
4594,-26.47,-52.96,SAO BERNARDINO - SC,SAO BERNARDINO,SC,21635.9979744256
4595,-27.9,-48.92,SAO BONIFACIO - SC,SAO BONIFACIO,SC,19646.8851219657
4596,-27.07,-53,SAO CARLOS - SC,SAO CARLOS,SC,68037.8733944184
4597,-27.26,-50.44,SAO CRISTOVAO DO SUL - SC,SAO CRISTOVAO DO SUL,SC,26061.410175702
4598,-26.55,-52.53,SAO DOMINGOS - SC,SAO DOMINGOS,SC,60468.0891318089
4599,-26.24,-48.63,SAO FRANCISCO DO SUL - SC,SAO FRANCISCO DO SUL,SC,173029.172125618
4600,-27.27,-48.84,SAO JOAO BATISTA - SC,SAO JOAO BATISTA,SC,91212.4530745362
4601,-26.61,-48.76,SAO JOAO DO ITAPERIU - SC,SAO JOAO DO ITAPERIU,SC,19984.3953329403
4602,-27.09,-53.59,SAO JOAO DO OESTE - SC,SAO JOAO DO OESTE,SC,45611.1588607399
4603,-29.22,-49.81,SAO JOAO DO SUL - SC,SAO JOAO DO SUL,SC,42599.0730999122
4604,-28.29,-49.93,SAO JOAQUIM - SC,SAO JOAQUIM,SC,140739.903462883
4605,-27.61,-48.62,SAO JOSE - SC,SAO JOSE,SC,920620.376076869
4606,-26.45,-53.49,SAO JOSE DO CEDRO - SC,SAO JOSE DO CEDRO,SC,91941.7541312555
4607,-27.66,-50.58,SAO JOSE DO CERRITO - SC,SAO JOSE DO CERRITO,SC,66650.1448574962
4608,-26.35,-52.85,SAO LOURENCO DO OESTE - SC,SAO LOURENCO DO OESTE,SC,128926.760095011
4609,-28.32,-49.17,SAO LUDGERO - SC,SAO LUDGERO,SC,47455.1625432588
4610,-28.16,-48.97,SAO MARTINHO - SC,SAO MARTINHO,SC,20103.3417894038
4611,-26.69,-53.25,SAO MIGUEL DA BOA VISTA - SC,SAO MIGUEL DA BOA VISTA,SC,201476.384122555
4612,-26.72,-53.51,SAO MIGUEL D'OESTE - SC,SAO MIGUEL D'OESTE,SC,13380.8688885703
4613,-27.56,-48.8,SAO PEDRO DE ALCANTARA - SC,SAO PEDRO DE ALCANTARA,SC,21343.0643902748
4614,-26.92,-53,SAUDADES - SC,SAUDADES,SC,57034.2114846122
4615,-26.41,-49.07,SCHROEDER - SC,SCHROEDER,SC,59162.0277998084
4616,-27.14,-52.31,SEARA - SC,SEARA,SC,105045.064648977
4617,-26.72,-53.04,SERRA ALTA - SC,SERRA ALTA,SC,22417.5841025813
4618,-28.59,-49.42,SIDEROPOLIS - SC,SIDEROPOLIS,SC,66538.0224890411
4619,-29.11,-49.61,SOMBRIO - SC,SOMBRIO,SC,131203.735856126
4620,-26.73,-52.96,SUL BRASIL - SC,SUL BRASIL,SC,21575.0186861819
4621,-27.11,-49.99,TAIO - SC,TAIO,SC,101958.692737213
4622,-27.1,-51.24,TANGARA - SC,TANGARA,SC,60570.9279075441
4623,-26.68,-53.15,TIGRINHOS - SC,TIGRINHOS,SC,11692.6050070232
4624,-27.24,-48.63,TIJUCAS - SC,TIJUCAS,SC,122421.889523884
4625,-28.83,-49.84,TIMBE DO SUL - SC,TIMBE DO SUL,SC,35381.4148103552
4626,-26.82,-49.27,TIMBO - SC,TIMBO,SC,174910.559209355
4627,-26.61,-50.67,TIMBO GRANDE - SC,TIMBO GRANDE,SC,49343.6223815155
4628,-26.1,-50.32,TRES BARRAS - SC,TRES BARRAS,SC,115642.907570643
4629,-28.51,-49.45,TREVISO - SC,TREVISO,SC,18259.5734927939
4630,-28.55,-49.14,TREZE DE MAIO - SC,TREZE DE MAIO,SC,39897.8169815846
4631,-27,-51.4,TREZE TILIAS - SC,TREZE TILIAS,SC,28751.9839504938
4632,-27.29,-49.79,TROMBUDO CENTRAL - SC,TROMBUDO CENTRAL,SC,40233.4931316213
4633,-28.46,-49,TUBARAO - SC,TUBARAO,SC,547775.415477692
4634,-26.96,-53.63,TUNAPOLIS - SC,TUNAPOLIS,SC,33271.2976624177
4635,-28.92,-49.67,TURVO - SC,TURVO,SC,71437.8210719096
4636,-26.76,-52.85,UNIAO DO OESTE - SC,UNIAO DO OESTE,SC,23466.9008258003
4637,-28.01,-49.59,URUBICI - SC,URUBICI,SC,62051.239263044
4638,-27.95,-49.87,URUPEMA - SC,URUPEMA,SC,15885.6883618889
4639,-28.51,-49.32,URUSSANGA - SC,URUSSANGA,SC,116055.452724561
4640,-26.86,-52.15,VARGEAO - SC,VARGEAO,SC,23251.8949672681
4641,-27.48,-50.97,VARGEM - SC,VARGEM,SC,21024.5871610144
4642,-27,-51.74,VARGEM BONITA - SC,VARGEM BONITA,SC,33538.3255543069
4643,-27.39,-49.35,VIDAL RAMOS - SC,VIDAL RAMOS,SC,42947.8596171251
4644,-27,-51.15,VIDEIRA - SC,VIDEIRA,SC,247154.277231803
4645,-26.88,-49.83,VITOR MEIRELES - SC,VITOR MEIRELES,SC,34520.710331476
4646,-26.92,-49.79,WITMARSUM - SC,WITMARSUM,SC,24676.7400512907
4647,-26.87,-52.4,XANXERE - SC,XANXERE,SC,250166.563961494
4648,-27.06,-52.34,XAVANTINA - SC,XAVANTINA,SC,32570.1823084058
4649,-26.96,-52.53,XAXIM - SC,XAXIM,SC,151608.949402764
4650,-27.45,-51.55,ZORTEA - SC,ZORTEA,SC,17509.8268524281
4651,-10.13,-36.93,AMPARO DE SAO FRANCISCO - SE,AMPARO DE SAO FRANCISCO,SE,13826.7112611232
4652,-10.28,-37.01,AQUIDABA - SE,AQUIDABA,SE,116494.635551588
4653,-10.91,-37.07,ARACAJU - SE,ARACAJU,SE,428194
4654,-11.26,-37.62,ARAUA - SE,ARAUA,SE,68613.1074986431
4655,-10.75,-37.31,AREIA BRANCA - SE,AREIA BRANCA,SE,89746.138903374
4656,-10.9,-37.03,BARRA DOS COQUEIROS - SE,BARRA DOS COQUEIROS,SE,108012.04991902
4657,-11.14,-37.62,BOQUIM - SE,BOQUIM,SE,144378.474465954
4658,-10.42,-36.46,BREJO GRANDE - SE,BREJO GRANDE,SE,46698.4894205378
4659,-10.73,-37.49,CAMPO DO BRITO - SE,CAMPO DO BRITO,SE,103379.378715311
4660,-10.13,-36.98,CANHOBA - SE,CANHOBA,SE,25453.8952067763
4661,-9.64,-37.78,CANINDE DE SAO FRANCISCO - SE,CANINDE DE SAO FRANCISCO,SE,91725.0186622814
4662,-10.5,-37.05,CAPELA - SE,CAPELA,SE,160335.591660335
4663,-10.36,-37.7,CARIRA - SE,CARIRA,SE,107509.428009338
4664,-10.64,-36.98,CARMOPOLIS - SE,CARMOPOLIS,SE,48660.9480631128
4665,-10.25,-36.88,CEDRO DE SAO JOAO - SE,CEDRO DE SAO JOAO,SE,35156.9937694771
4666,-11.47,-37.75,CRISTINAPOLIS - SE,CRISTINAPOLIS,SE,82665.5624379269
4667,-10.35,-37.18,CUMBE - SE,CUMBE,SE,22984.9753659079
4668,-10.68,-37.14,DIVINA PASTORA - SE,DIVINA PASTORA,SE,17601.7704103019
4669,-11.26,-37.43,ESTANCIA - SE,ESTANCIA,SE,371152.597972427
