Comuna,Poblacion,date,cases,diff_cases
Alto Hospicio,129999.0,2021-02-22,8630.0,137.0
Alto Hospicio,129999.0,2021-02-26,8848.0,218.0
Alto Hospicio,129999.0,2021-03-01,8938.0,90.0
Alto Hospicio,129999.0,2021-03-05,9104.0,166.0
Alto Hospicio,129999.0,2021-03-08,9148.0,44.0
Alto Hospicio,129999.0,2021-03-12,9363.0,215.0
Alto Hospicio,129999.0,2021-03-15,9514.0,151.0
Alto Hospicio,129999.0,2021-03-19,9671.0,157.0
Alto Hospicio,129999.0,2021-03-22,9778.0,107.0
Alto Hospicio,129999.0,2021-03-26,10007.0,229.0
Alto Hospicio,129999.0,2021-03-29,10147.0,140.0
Alto Hospicio,129999.0,2021-04-02,10391.0,244.0
Alto Hospicio,129999.0,2021-04-05,10536.0,145.0
Alto Hospicio,129999.0,2021-04-09,10844.0,308.0
Alto Hospicio,129999.0,2021-04-12,11040.0,196.0
Alto Hospicio,129999.0,2021-04-16,11347.0,307.0
Alto Hospicio,129999.0,2021-04-19,11532.0,185.0
Alto Hospicio,129999.0,2021-04-23,11797.0,265.0
Alto Hospicio,129999.0,2021-04-26,11985.0,188.0
Alto Hospicio,129999.0,2021-04-30,12237.0,252.0
Alto Hospicio,129999.0,2021-05-03,12431.0,194.0
Alto Hospicio,129999.0,2021-05-07,12655.0,224.0
Alto Hospicio,129999.0,2021-05-10,12834.0,179.0
Alto Hospicio,129999.0,2021-05-14,13072.0,238.0
Alto Hospicio,129999.0,2021-05-17,13202.0,130.0
Alto Hospicio,129999.0,2021-05-21,13383.0,181.0
Alto Hospicio,129999.0,2021-05-24,13479.0,96.0
Alto Hospicio,129999.0,2021-05-28,13666.0,187.0
Alto Hospicio,129999.0,2021-05-31,13783.0,117.0
Alto Hospicio,129999.0,2021-06-04,13924.0,141.0
Alto Hospicio,129999.0,2021-06-07,14035.0,111.0
Alto Hospicio,129999.0,2021-06-11,14180.0,145.0
Alto Hospicio,129999.0,2021-06-14,14264.0,84.0
Alto Hospicio,129999.0,2021-06-18,14422.0,158.0
Alto Hospicio,129999.0,2021-06-21,14508.0,86.0
Alto Hospicio,129999.0,2021-06-25,14613.0,105.0
Alto Hospicio,129999.0,2021-06-28,14696.0,83.0
Alto Hospicio,129999.0,2021-07-02,14791.0,95.0
Alto Hospicio,129999.0,2021-07-05,14855.0,64.0
Alto Hospicio,129999.0,2021-07-09,14964.0,109.0
Alto Hospicio,129999.0,2021-07-12,15007.0,43.0
Alto Hospicio,129999.0,2021-07-16,15085.0,78.0
Alto Hospicio,129999.0,2021-07-19,15118.0,33.0
Alto Hospicio,129999.0,2021-07-23,15179.0,61.0
Alto Hospicio,129999.0,2021-07-26,15231.0,52.0
Alto Hospicio,129999.0,2021-07-30,15273.0,42.0
Alto Hospicio,129999.0,2021-08-02,15322.0,49.0
Alto Hospicio,129999.0,2021-08-06,15410.0,88.0
Alto Hospicio,129999.0,2021-08-09,15462.0,52.0
Alto Hospicio,129999.0,2021-08-13,15580.0,118.0
Alto Hospicio,129999.0,2021-08-16,15601.0,21.0
Alto Hospicio,129999.0,2021-08-20,15652.0,51.0
Alto Hospicio,129999.0,2021-08-23,15697.0,45.0
Alto Hospicio,129999.0,2021-08-27,15724.0,27.0
Alto Hospicio,129999.0,2021-08-30,15748.0,24.0
Alto Hospicio,129999.0,2021-09-03,15781.0,33.0
Alto Hospicio,129999.0,2021-09-06,15789.0,8.0
Alto Hospicio,129999.0,2021-09-10,15812.0,23.0
Alto Hospicio,129999.0,2021-09-13,15839.0,27.0
Alto del Carmen,5729.0,2020-06-05,1.0,1.0
Alto del Carmen,5729.0,2020-06-08,2.0,1.0
Alto del Carmen,5729.0,2020-06-12,2.0,0.0
Alto del Carmen,5729.0,2020-06-15,4.0,2.0
Alto del Carmen,5729.0,2020-06-19,5.0,1.0
Alto del Carmen,5729.0,2020-06-23,6.0,1.0
Alto del Carmen,5729.0,2020-06-28,6.0,0.0
Alto del Carmen,5729.0,2020-07-01,6.0,0.0
Alto del Carmen,5729.0,2020-07-05,7.0,1.0
Alto del Carmen,5729.0,2020-07-10,8.0,1.0
Alto del Carmen,5729.0,2020-07-13,9.0,1.0
Alto del Carmen,5729.0,2020-07-17,10.0,1.0
Alto del Carmen,5729.0,2020-07-20,10.0,0.0
Alto del Carmen,5729.0,2020-07-24,10.0,0.0
Alto del Carmen,5729.0,2020-07-27,11.0,1.0
Alto del Carmen,5729.0,2020-07-31,11.0,0.0
Alto del Carmen,5729.0,2020-08-03,11.0,0.0
Alto del Carmen,5729.0,2020-08-07,11.0,0.0
Alto del Carmen,5729.0,2020-08-10,11.0,0.0
Alto del Carmen,5729.0,2020-08-14,16.0,5.0
Alto del Carmen,5729.0,2020-08-17,29.0,13.0
Alto del Carmen,5729.0,2020-08-21,35.0,6.0
Alto del Carmen,5729.0,2020-08-24,35.0,0.0
Alto del Carmen,5729.0,2020-08-28,36.0,1.0
Alto del Carmen,5729.0,2020-08-31,36.0,0.0
Alto del Carmen,5729.0,2020-09-04,36.0,0.0
Alto del Carmen,5729.0,2020-09-07,36.0,0.0
Alto del Carmen,5729.0,2020-09-11,36.0,0.0
Alto del Carmen,5729.0,2020-09-14,36.0,0.0
Alto del Carmen,5729.0,2020-09-18,36.0,0.0
Alto del Carmen,5729.0,2020-09-21,38.0,2.0
Alto del Carmen,5729.0,2020-09-25,39.0,1.0
Alto del Carmen,5729.0,2020-09-28,40.0,1.0
Alto del Carmen,5729.0,2020-10-02,41.0,1.0
Alto del Carmen,5729.0,2020-10-05,41.0,0.0
Alto del Carmen,5729.0,2020-10-09,42.0,1.0
Alto del Carmen,5729.0,2020-10-12,42.0,0.0
Alto del Carmen,5729.0,2020-10-16,42.0,0.0
Alto del Carmen,5729.0,2020-10-19,42.0,0.0
Alto del Carmen,5729.0,2020-10-24,42.0,0.0
Alto del Carmen,5729.0,2020-10-26,42.0,0.0
Alto del Carmen,5729.0,2020-10-30,42.0,0.0
Alto del Carmen,5729.0,2020-11-02,42.0,0.0
Alto del Carmen,5729.0,2020-11-06,42.0,0.0
Alto del Carmen,5729.0,2020-11-09,42.0,0.0
Alto del Carmen,5729.0,2020-11-13,42.0,0.0
Alto del Carmen,5729.0,2020-11-16,42.0,0.0
Alto del Carmen,5729.0,2020-11-20,42.0,0.0
Alto del Carmen,5729.0,2020-11-23,42.0,0.0
Alto del Carmen,5729.0,2020-11-27,43.0,1.0
Alto del Carmen,5729.0,2020-11-30,44.0,1.0
Alto del Carmen,5729.0,2020-12-04,44.0,0.0
Alto del Carmen,5729.0,2020-12-07,44.0,0.0
Alto del Carmen,5729.0,2020-12-11,46.0,2.0
Alto del Carmen,5729.0,2020-12-14,46.0,0.0
Alto del Carmen,5729.0,2020-12-18,46.0,0.0
Alto del Carmen,5729.0,2020-12-21,46.0,0.0
Alto del Carmen,5729.0,2020-12-25,46.0,0.0
Alto del Carmen,5729.0,2020-12-28,46.0,0.0
Alto del Carmen,5729.0,2021-01-01,46.0,0.0
Alto del Carmen,5729.0,2021-01-04,46.0,0.0
Alto del Carmen,5729.0,2021-01-08,46.0,0.0
Alto del Carmen,5729.0,2021-01-11,47.0,1.0
Alto del Carmen,5729.0,2021-01-15,47.0,0.0
Alto del Carmen,5729.0,2021-01-18,48.0,1.0
Alto del Carmen,5729.0,2021-01-22,48.0,0.0
Alto del Carmen,5729.0,2021-01-25,52.0,4.0
Alto del Carmen,5729.0,2021-01-29,54.0,2.0
Alto del Carmen,5729.0,2021-02-01,60.0,6.0
Alto del Carmen,5729.0,2021-02-05,62.0,2.0
Alto del Carmen,5729.0,2021-02-08,64.0,2.0
Alto del Carmen,5729.0,2021-02-12,66.0,2.0
Alto del Carmen,5729.0,2021-02-15,69.0,3.0
Alto del Carmen,5729.0,2021-02-19,70.0,1.0
Alto del Carmen,5729.0,2021-02-22,84.0,14.0
Alto del Carmen,5729.0,2021-02-26,88.0,4.0
Alto del Carmen,5729.0,2021-03-01,95.0,7.0
Alto del Carmen,5729.0,2021-03-05,99.0,4.0
Alto del Carmen,5729.0,2021-03-08,100.0,1.0
Alto del Carmen,5729.0,2021-03-12,103.0,3.0
Alto del Carmen,5729.0,2021-03-15,106.0,3.0
Alto del Carmen,5729.0,2021-03-19,109.0,3.0
Alto del Carmen,5729.0,2021-03-22,121.0,12.0
Alto del Carmen,5729.0,2021-03-26,125.0,4.0
Alto del Carmen,5729.0,2021-03-29,129.0,4.0
Alto del Carmen,5729.0,2021-04-02,137.0,8.0
Alto del Carmen,5729.0,2021-04-05,139.0,2.0
Alto del Carmen,5729.0,2021-04-09,150.0,11.0
Alto del Carmen,5729.0,2021-04-12,152.0,2.0
Alto del Carmen,5729.0,2021-04-16,154.0,2.0
Alto del Carmen,5729.0,2021-04-19,169.0,15.0
Alto del Carmen,5729.0,2021-04-23,171.0,2.0
Alto del Carmen,5729.0,2021-04-26,178.0,7.0
Alto del Carmen,5729.0,2021-04-30,180.0,2.0
Alto del Carmen,5729.0,2021-05-03,180.0,0.0
Alto del Carmen,5729.0,2021-05-07,181.0,1.0
Alto del Carmen,5729.0,2021-05-10,184.0,3.0
Alto del Carmen,5729.0,2021-05-14,186.0,2.0
Alto del Carmen,5729.0,2021-05-17,186.0,0.0
Alto del Carmen,5729.0,2021-05-21,187.0,1.0
Alto del Carmen,5729.0,2021-05-24,191.0,4.0
Alto del Carmen,5729.0,2021-05-28,200.0,9.0
Alto del Carmen,5729.0,2021-05-31,209.0,9.0
Alto del Carmen,5729.0,2021-06-04,216.0,7.0
Alto del Carmen,5729.0,2021-06-07,219.0,3.0
Alto del Carmen,5729.0,2021-06-11,220.0,1.0
Alto del Carmen,5729.0,2021-06-14,236.0,16.0
Alto del Carmen,5729.0,2021-06-18,241.0,5.0
Alto del Carmen,5729.0,2021-06-21,246.0,5.0
Alto del Carmen,5729.0,2021-06-25,247.0,1.0
Alto del Carmen,5729.0,2021-06-28,249.0,2.0
Alto del Carmen,5729.0,2021-07-02,255.0,6.0
Alto del Carmen,5729.0,2021-07-05,257.0,2.0
Alto del Carmen,5729.0,2021-07-09,258.0,1.0
Alto del Carmen,5729.0,2021-07-12,259.0,1.0
Alto del Carmen,5729.0,2021-07-16,261.0,2.0
Alto del Carmen,5729.0,2021-07-19,264.0,3.0
Alto del Carmen,5729.0,2021-07-23,264.0,0.0
Alto del Carmen,5729.0,2021-07-26,265.0,1.0
Alto del Carmen,5729.0,2021-07-30,265.0,0.0
Alto del Carmen,5729.0,2021-08-02,265.0,0.0
Alto del Carmen,5729.0,2021-08-06,265.0,0.0
Alto del Carmen,5729.0,2021-08-09,266.0,1.0
Alto del Carmen,5729.0,2021-08-13,267.0,1.0
Alto del Carmen,5729.0,2021-08-16,267.0,0.0
Alto del Carmen,5729.0,2021-08-20,267.0,0.0
Alto del Carmen,5729.0,2021-08-23,267.0,0.0
Alto del Carmen,5729.0,2021-08-27,267.0,0.0
Alto del Carmen,5729.0,2021-08-30,267.0,0.0
Alto del Carmen,5729.0,2021-09-06,266.0,0.0
Alto del Carmen,5729.0,2021-09-10,266.0,0.0
Alto del Carmen,5729.0,2021-09-13,266.0,0.0
Ancud,42458.0,2020-04-13,3.0,3.0
Ancud,42458.0,2020-04-15,3.0,0.0
Ancud,42458.0,2020-04-17,3.0,0.0
Ancud,42458.0,2020-04-20,8.0,5.0
Ancud,42458.0,2020-04-24,9.0,1.0
Ancud,42458.0,2020-04-27,9.0,0.0
Ancud,42458.0,2020-05-01,10.0,1.0
Ancud,42458.0,2020-05-04,15.0,5.0
Ancud,42458.0,2020-05-08,23.0,8.0
Ancud,42458.0,2020-05-11,48.0,25.0
Ancud,42458.0,2020-05-15,60.0,12.0
Ancud,42458.0,2020-05-18,66.0,6.0
Ancud,42458.0,2020-05-22,83.0,17.0
Ancud,42458.0,2020-05-25,83.0,0.0
Ancud,42458.0,2020-05-29,84.0,1.0
Ancud,42458.0,2020-06-01,84.0,0.0
Ancud,42458.0,2020-06-05,85.0,1.0
Ancud,42458.0,2020-06-08,86.0,1.0
Ancud,42458.0,2020-06-12,87.0,1.0
Ancud,42458.0,2020-06-15,93.0,6.0
Ancud,42458.0,2020-06-19,94.0,1.0
Ancud,42458.0,2020-06-23,95.0,1.0
Ancud,42458.0,2020-06-28,102.0,7.0
Ancud,42458.0,2020-07-05,102.0,2.0
Ancud,42458.0,2020-07-13,100.0,0.0
Ancud,42458.0,2020-07-17,103.0,3.0
Ancud,42458.0,2020-07-20,106.0,3.0
Ancud,42458.0,2020-07-24,106.0,0.0
Ancud,42458.0,2020-07-27,111.0,5.0
Ancud,42458.0,2020-07-31,111.0,0.0
Ancud,42458.0,2020-08-03,112.0,1.0
Ancud,42458.0,2020-08-07,113.0,1.0
Ancud,42458.0,2020-08-14,113.0,1.0
Ancud,42458.0,2020-08-17,113.0,0.0
Ancud,42458.0,2020-08-21,113.0,0.0
Ancud,42458.0,2020-08-24,113.0,0.0
Ancud,42458.0,2020-08-28,113.0,0.0
Ancud,42458.0,2020-08-31,114.0,1.0
Ancud,42458.0,2020-09-04,115.0,1.0
Ancud,42458.0,2020-09-07,115.0,0.0
Ancud,42458.0,2020-09-11,115.0,0.0
Ancud,42458.0,2020-09-14,116.0,1.0
Ancud,42458.0,2020-09-21,119.0,4.0
Ancud,42458.0,2020-09-25,120.0,1.0
Ancud,42458.0,2020-09-28,124.0,4.0
Ancud,42458.0,2020-10-02,128.0,4.0
Ancud,42458.0,2020-10-05,141.0,13.0
Ancud,42458.0,2020-10-09,151.0,10.0
Ancud,42458.0,2020-10-12,154.0,3.0
Ancud,42458.0,2020-10-16,160.0,6.0
Ancud,42458.0,2020-10-19,161.0,1.0
Ancud,42458.0,2020-10-24,177.0,16.0
Ancud,42458.0,2020-10-26,188.0,11.0
Ancud,42458.0,2020-10-30,202.0,14.0
Ancud,42458.0,2020-11-02,230.0,28.0
Ancud,42458.0,2020-11-06,284.0,54.0
Ancud,42458.0,2020-11-09,326.0,42.0
Ancud,42458.0,2020-11-13,365.0,39.0
Ancud,42458.0,2020-11-16,435.0,70.0
Ancud,42458.0,2020-11-20,497.0,62.0
Ancud,42458.0,2020-11-23,545.0,48.0
Ancud,42458.0,2020-11-27,576.0,31.0
Ancud,42458.0,2020-11-30,608.0,32.0
Ancud,42458.0,2020-12-04,646.0,38.0
Ancud,42458.0,2020-12-07,669.0,23.0
Ancud,42458.0,2020-12-11,706.0,37.0
Ancud,42458.0,2020-12-14,736.0,30.0
Ancud,42458.0,2020-12-18,759.0,23.0
Ancud,42458.0,2020-12-21,793.0,34.0
Ancud,42458.0,2020-12-25,830.0,37.0
Ancud,42458.0,2020-12-28,865.0,35.0
Ancud,42458.0,2021-01-01,915.0,50.0
Ancud,42458.0,2021-01-04,955.0,40.0
Ancud,42458.0,2021-01-08,1029.0,74.0
Ancud,42458.0,2021-01-11,1123.0,94.0
Ancud,42458.0,2021-01-15,1230.0,107.0
Ancud,42458.0,2021-01-18,1309.0,79.0
Ancud,42458.0,2021-01-22,1442.0,133.0
Ancud,42458.0,2021-01-25,1544.0,102.0
Ancud,42458.0,2021-01-29,1600.0,56.0
Ancud,42458.0,2021-02-01,1694.0,94.0
Ancud,42458.0,2021-02-05,1766.0,72.0
Ancud,42458.0,2021-02-08,1831.0,65.0
Ancud,42458.0,2021-02-12,1887.0,56.0
Ancud,42458.0,2021-02-15,1923.0,36.0
Ancud,42458.0,2021-02-19,1988.0,65.0
Ancud,42458.0,2021-02-22,2037.0,49.0
Ancud,42458.0,2021-02-26,2104.0,67.0
Ancud,42458.0,2021-03-01,2210.0,106.0
Ancud,42458.0,2021-03-05,2298.0,88.0
Ancud,42458.0,2021-03-08,2345.0,47.0
Ancud,42458.0,2021-03-12,2423.0,78.0
Ancud,42458.0,2021-03-15,2478.0,55.0
Ancud,42458.0,2021-03-19,2548.0,70.0
Ancud,42458.0,2021-03-22,2596.0,48.0
Ancud,42458.0,2021-03-26,2661.0,65.0
Ancud,42458.0,2021-03-29,2712.0,51.0
Ancud,42458.0,2021-04-02,2758.0,46.0
Ancud,42458.0,2021-04-05,2791.0,33.0
Ancud,42458.0,2021-04-09,2832.0,41.0
Ancud,42458.0,2021-04-12,2852.0,20.0
Ancud,42458.0,2021-04-16,2882.0,30.0
Ancud,42458.0,2021-04-19,2908.0,26.0
Ancud,42458.0,2021-04-23,2967.0,59.0
Ancud,42458.0,2021-04-26,3037.0,70.0
Ancud,42458.0,2021-04-30,3124.0,87.0
Ancud,42458.0,2021-05-03,3177.0,53.0
Ancud,42458.0,2021-05-07,3264.0,87.0
Ancud,42458.0,2021-05-10,3323.0,59.0
Ancud,42458.0,2021-05-14,3414.0,91.0
Ancud,42458.0,2021-05-17,3471.0,57.0
Ancud,42458.0,2021-05-21,3600.0,129.0
Ancud,42458.0,2021-05-24,3675.0,75.0
Ancud,42458.0,2021-05-28,3790.0,115.0
Ancud,42458.0,2021-05-31,3909.0,119.0
Ancud,42458.0,2021-06-04,4021.0,112.0
Ancud,42458.0,2021-06-07,4094.0,73.0
Ancud,42458.0,2021-06-11,4164.0,70.0
Ancud,42458.0,2021-06-14,4211.0,47.0
Ancud,42458.0,2021-06-18,4263.0,52.0
Ancud,42458.0,2021-06-21,4292.0,29.0
Ancud,42458.0,2021-06-25,4322.0,30.0
Ancud,42458.0,2021-06-28,4349.0,27.0
Ancud,42458.0,2021-07-02,4369.0,20.0
Ancud,42458.0,2021-07-05,4379.0,10.0
Ancud,42458.0,2021-07-09,4391.0,12.0
Ancud,42458.0,2021-07-12,4399.0,8.0
Ancud,42458.0,2021-07-16,4407.0,8.0
Ancud,42458.0,2021-07-19,4415.0,8.0
Ancud,42458.0,2021-07-23,4424.0,9.0
Ancud,42458.0,2021-07-26,4425.0,1.0
Ancud,42458.0,2021-07-30,4428.0,3.0
Ancud,42458.0,2021-08-02,4429.0,1.0
Ancud,42458.0,2021-08-06,4438.0,9.0
Ancud,42458.0,2021-08-09,4444.0,6.0
Ancud,42458.0,2021-08-13,4452.0,8.0
Ancud,42458.0,2021-08-16,4460.0,8.0
Ancud,42458.0,2021-08-20,4464.0,4.0
Ancud,42458.0,2021-08-23,4470.0,6.0
Ancud,42458.0,2021-08-27,4480.0,10.0
Ancud,42458.0,2021-08-30,4482.0,2.0
Ancud,42458.0,2021-09-03,4483.0,1.0
Ancud,42458.0,2021-09-06,4486.0,3.0
Ancud,42458.0,2021-09-10,4488.0,2.0
Ancud,42458.0,2021-09-13,4493.0,5.0
Andacollo,11791.0,2020-05-04,2.0,2.0
Andacollo,11791.0,2020-05-08,3.0,1.0
Andacollo,11791.0,2020-05-11,3.0,0.0
Andacollo,11791.0,2020-05-15,3.0,0.0
Andacollo,11791.0,2020-05-18,3.0,0.0
Andacollo,11791.0,2020-05-22,4.0,1.0
Andacollo,11791.0,2020-05-25,4.0,0.0
Andacollo,11791.0,2020-05-29,13.0,9.0
Andacollo,11791.0,2020-06-01,13.0,0.0
Andacollo,11791.0,2020-06-05,17.0,4.0
Andacollo,11791.0,2020-06-08,19.0,2.0
Andacollo,11791.0,2020-06-12,25.0,6.0
Andacollo,11791.0,2020-06-15,25.0,0.0
Andacollo,11791.0,2020-06-19,26.0,1.0
Andacollo,11791.0,2020-06-23,31.0,5.0
Andacollo,11791.0,2020-06-28,37.0,6.0
Andacollo,11791.0,2020-07-01,38.0,1.0
Andacollo,11791.0,2020-07-05,40.0,2.0
Andacollo,11791.0,2020-07-10,41.0,1.0
Andacollo,11791.0,2020-07-13,41.0,0.0
Andacollo,11791.0,2020-07-17,45.0,4.0
Andacollo,11791.0,2020-07-20,49.0,4.0
Andacollo,11791.0,2020-07-24,51.0,2.0
Andacollo,11791.0,2020-07-27,51.0,0.0
Andacollo,11791.0,2020-07-31,51.0,0.0
Andacollo,11791.0,2020-08-03,53.0,2.0
Andacollo,11791.0,2020-08-07,57.0,4.0
Andacollo,11791.0,2020-08-10,59.0,2.0
Andacollo,11791.0,2020-08-14,62.0,3.0
Andacollo,11791.0,2020-08-17,64.0,2.0
Andacollo,11791.0,2020-08-21,71.0,7.0
Andacollo,11791.0,2020-08-24,77.0,6.0
Andacollo,11791.0,2020-08-28,85.0,8.0
Andacollo,11791.0,2020-08-31,93.0,8.0
Andacollo,11791.0,2020-09-04,102.0,9.0
Andacollo,11791.0,2020-09-07,110.0,8.0
Andacollo,11791.0,2020-09-11,127.0,17.0
Andacollo,11791.0,2020-09-14,139.0,12.0
Andacollo,11791.0,2020-09-18,147.0,8.0
Andacollo,11791.0,2020-09-21,153.0,6.0
Andacollo,11791.0,2020-09-25,164.0,11.0
Andacollo,11791.0,2020-09-28,168.0,4.0
Andacollo,11791.0,2020-10-02,172.0,4.0
Andacollo,11791.0,2020-10-05,181.0,9.0
Andacollo,11791.0,2020-10-09,186.0,5.0
Andacollo,11791.0,2020-10-12,189.0,3.0
Andacollo,11791.0,2020-10-16,190.0,1.0
Andacollo,11791.0,2020-10-19,192.0,2.0
Andacollo,11791.0,2020-10-24,192.0,0.0
Andacollo,11791.0,2020-10-26,193.0,1.0
Andacollo,11791.0,2020-10-30,194.0,1.0
Andacollo,11791.0,2020-11-02,194.0,0.0
Andacollo,11791.0,2020-11-06,194.0,0.0
Andacollo,11791.0,2020-11-09,194.0,0.0
Andacollo,11791.0,2020-11-13,194.0,0.0
Andacollo,11791.0,2020-11-16,195.0,1.0
Andacollo,11791.0,2020-11-20,195.0,0.0
Andacollo,11791.0,2020-11-23,195.0,0.0
Andacollo,11791.0,2020-11-27,196.0,1.0
Andacollo,11791.0,2020-11-30,197.0,1.0
Andacollo,11791.0,2020-12-04,197.0,0.0
Andacollo,11791.0,2020-12-07,197.0,0.0
Andacollo,11791.0,2020-12-11,197.0,0.0
Andacollo,11791.0,2020-12-14,197.0,0.0
Andacollo,11791.0,2020-12-18,197.0,0.0
Andacollo,11791.0,2020-12-21,198.0,1.0
Andacollo,11791.0,2020-12-25,198.0,0.0
Andacollo,11791.0,2020-12-28,199.0,1.0
Andacollo,11791.0,2021-01-01,199.0,0.0
Andacollo,11791.0,2021-01-04,199.0,0.0
Andacollo,11791.0,2021-01-08,204.0,5.0
Andacollo,11791.0,2021-01-11,206.0,2.0
Andacollo,11791.0,2021-01-15,207.0,1.0
Andacollo,11791.0,2021-01-18,208.0,1.0
Andacollo,11791.0,2021-01-22,210.0,2.0
Andacollo,11791.0,2021-01-25,214.0,4.0
Andacollo,11791.0,2021-01-29,218.0,4.0
Andacollo,11791.0,2021-02-01,223.0,5.0
Andacollo,11791.0,2021-02-05,229.0,6.0
Andacollo,11791.0,2021-02-08,238.0,9.0
Andacollo,11791.0,2021-02-12,254.0,16.0
Andacollo,11791.0,2021-02-15,266.0,12.0
Andacollo,11791.0,2021-02-19,269.0,3.0
Andacollo,11791.0,2021-02-22,277.0,8.0
Andacollo,11791.0,2021-02-26,290.0,13.0
Andacollo,11791.0,2021-03-01,303.0,13.0
Andacollo,11791.0,2021-03-05,314.0,11.0
Andacollo,11791.0,2021-03-08,322.0,8.0
Andacollo,11791.0,2021-03-12,330.0,8.0
Andacollo,11791.0,2021-03-15,341.0,11.0
Andacollo,11791.0,2021-03-19,346.0,5.0
Andacollo,11791.0,2021-03-22,353.0,7.0
Andacollo,11791.0,2021-03-26,359.0,6.0
Andacollo,11791.0,2021-03-29,364.0,5.0
Andacollo,11791.0,2021-04-02,374.0,10.0
Andacollo,11791.0,2021-04-05,396.0,22.0
Andacollo,11791.0,2021-04-09,406.0,10.0
Andacollo,11791.0,2021-04-12,415.0,9.0
Andacollo,11791.0,2021-04-16,423.0,8.0
Andacollo,11791.0,2021-04-19,428.0,5.0
Andacollo,11791.0,2021-04-26,429.0,3.0
Andacollo,11791.0,2021-04-30,433.0,4.0
Andacollo,11791.0,2021-05-03,435.0,2.0
Andacollo,11791.0,2021-05-07,442.0,7.0
Andacollo,11791.0,2021-05-10,446.0,4.0
Andacollo,11791.0,2021-05-14,447.0,1.0
Andacollo,11791.0,2021-05-17,448.0,1.0
Andacollo,11791.0,2021-05-21,452.0,4.0
Andacollo,11791.0,2021-05-24,456.0,4.0
Andacollo,11791.0,2021-05-28,464.0,8.0
Andacollo,11791.0,2021-05-31,468.0,4.0
Andacollo,11791.0,2021-06-04,471.0,3.0
Andacollo,11791.0,2021-06-07,477.0,6.0
Andacollo,11791.0,2021-06-11,482.0,5.0
Andacollo,11791.0,2021-06-14,485.0,3.0
Andacollo,11791.0,2021-06-18,500.0,15.0
Andacollo,11791.0,2021-06-21,516.0,16.0
Andacollo,11791.0,2021-06-25,528.0,12.0
Andacollo,11791.0,2021-06-28,535.0,7.0
Andacollo,11791.0,2021-07-02,541.0,6.0
Andacollo,11791.0,2021-07-05,548.0,7.0
Andacollo,11791.0,2021-07-09,554.0,6.0
Andacollo,11791.0,2021-07-12,559.0,5.0
Andacollo,11791.0,2021-07-16,563.0,4.0
Andacollo,11791.0,2021-07-19,564.0,1.0
Andacollo,11791.0,2021-07-23,567.0,3.0
Andacollo,11791.0,2021-07-26,568.0,1.0
Andacollo,11791.0,2021-07-30,570.0,2.0
Andacollo,11791.0,2021-08-06,573.0,4.0
Andacollo,11791.0,2021-08-09,573.0,0.0
Andacollo,11791.0,2021-08-13,580.0,7.0
Andacollo,11791.0,2021-08-16,585.0,5.0
Andacollo,11791.0,2021-08-20,596.0,11.0
Andacollo,11791.0,2021-08-23,600.0,4.0
Andacollo,11791.0,2021-08-27,605.0,5.0
Andacollo,11791.0,2021-08-30,606.0,1.0
Andacollo,11791.0,2021-09-03,611.0,5.0
Andacollo,11791.0,2021-09-06,613.0,2.0
Andacollo,11791.0,2021-09-10,614.0,1.0
Andacollo,11791.0,2021-09-13,616.0,2.0
Angol,56058.0,2020-04-01,13.0,13.0
Angol,56058.0,2020-04-06,15.0,3.0
Angol,56058.0,2020-04-08,23.0,8.0
Angol,56058.0,2020-04-10,24.0,1.0
Angol,56058.0,2020-04-13,28.0,4.0
Angol,56058.0,2020-04-15,36.0,8.0
Angol,56058.0,2020-04-17,38.0,2.0
Angol,56058.0,2020-04-20,51.0,13.0
Angol,56058.0,2020-04-24,75.0,24.0
Angol,56058.0,2020-04-27,80.0,5.0
Angol,56058.0,2020-05-01,106.0,26.0
Angol,56058.0,2020-05-04,110.0,4.0
Angol,56058.0,2020-05-08,112.0,2.0
Angol,56058.0,2020-05-11,118.0,6.0
Angol,56058.0,2020-05-15,122.0,4.0
Angol,56058.0,2020-05-18,124.0,2.0
Angol,56058.0,2020-05-22,127.0,3.0
Angol,56058.0,2020-05-25,138.0,11.0
Angol,56058.0,2020-05-29,149.0,11.0
Angol,56058.0,2020-06-01,157.0,8.0
Angol,56058.0,2020-06-05,172.0,15.0
Angol,56058.0,2020-06-08,185.0,13.0
Angol,56058.0,2020-06-12,226.0,41.0
Angol,56058.0,2020-06-15,262.0,36.0
Angol,56058.0,2020-06-19,292.0,30.0
Angol,56058.0,2020-06-23,331.0,39.0
Angol,56058.0,2020-06-28,349.0,18.0
Angol,56058.0,2020-07-01,360.0,11.0
Angol,56058.0,2020-07-05,381.0,21.0
Angol,56058.0,2020-07-10,408.0,27.0
Angol,56058.0,2020-07-13,418.0,10.0
Angol,56058.0,2020-07-17,433.0,15.0
Angol,56058.0,2020-07-20,437.0,4.0
Angol,56058.0,2020-07-24,451.0,14.0
Angol,56058.0,2020-07-27,464.0,13.0
Angol,56058.0,2020-07-31,486.0,22.0
Angol,56058.0,2020-08-03,495.0,9.0
Angol,56058.0,2020-08-07,508.0,13.0
Angol,56058.0,2020-08-10,528.0,20.0
Angol,56058.0,2020-08-14,537.0,9.0
Angol,56058.0,2020-08-17,554.0,17.0
Angol,56058.0,2020-08-21,554.0,0.0
Angol,56058.0,2020-08-24,565.0,11.0
